document_digital_id,dates_document_date,document_summary,document_type_document,location_1,location_2,location_3,location_4,location_5,document_if_published_publication_details,document_if_published_volume_reference_noDoc,document_language_code,geographic_nouns_geo_nouns_mentioned_item1,geographic_nouns_geo_nouns_mentioned_item2,geographic_nouns_geo_nouns_mentioned_item3,geographic_nouns_geo_nouns_mentioned_item4,geographic_nouns_geo_nouns_mentioned_item5,geographic_nouns_geo_nouns_mentioned_item6,geographic_nouns_geo_nouns_mentioned_item7,geographic_nouns_geo_nouns_mentioned_item8,geographic_nouns_geo_nouns_mentioned_item9,geographic_nouns_geo_nouns_mentioned_item10,geographic_nouns_geo_nouns_mentioned_item11,geographic_nouns_geo_nouns_mentioned_item12,geographic_nouns_geo_nouns_mentioned_item13,geographic_nouns_geo_nouns_mentioned_item14,geographic_nouns_geo_nouns_mentioned_item15,geographic_nouns_geo_nouns_mentioned_item16,geographic_nouns_geo_nouns_mentioned_item17,geographic_nouns_geo_nouns_mentioned_item18,geographic_nouns_geo_nouns_mentioned_item19,geographic_nouns_geo_nouns_mentioned_item20,geographic_nouns_geo_nouns_mentioned_item21,geographic_nouns_geo_nouns_mentioned_item22,geographic_nouns_geo_nouns_mentioned_item23,geographic_nouns_geo_nouns_mentioned_item24,geographic_nouns_geo_nouns_mentioned_item25,geographic_nouns_geo_nouns_mentioned_item26,geographic_nouns_geo_nouns_mentioned_item27,geographic_nouns_geo_nouns_mentioned_item28,geographic_nouns_geo_nouns_mentioned_item29,geographic_nouns_geo_nouns_mentioned_item30,geographic_nouns_geo_nouns_mentioned_item31,geographic_nouns_geo_nouns_mentioned_item32,geographic_nouns_geo_nouns_mentioned_item33,geographic_nouns_geo_nouns_mentioned_item34,geographic_nouns_geo_nouns_mentioned_item35,geographic_nouns_geo_nouns_mentioned_item36,geographic_nouns_geo_nouns_mentioned_item37,geographic_nouns_geo_nouns_mentioned_item38,geographic_nouns_geo_nouns_mentioned_item39,geographic_nouns_geo_nouns_mentioned_item40,organizations_author_organization,organizations_other_organizations_mentioned_item1,organizations_other_organizations_mentioned_item2,organizations_other_organizations_mentioned_item3,organizations_other_organizations_mentioned_item4,organizations_other_organizations_mentioned_item5,organizations_other_organizations_mentioned_item6,organizations_other_organizations_mentioned_item7,organizations_other_organizations_mentioned_item8,organizations_other_organizations_mentioned_item9,organizations_other_organizations_mentioned_item10,organizations_other_organizations_mentioned_item11,organizations_other_organizations_mentioned_item12,organizations_other_organizations_mentioned_item13,organizations_other_organizations_mentioned_item14,organizations_other_organizations_mentioned_item15,organizations_other_organizations_mentioned_item16,organizations_other_organizations_mentioned_item17,organizations_other_organizations_mentioned_item18,organizations_other_organizations_mentioned_item19,organizations_other_organizations_mentioned_item20,organizations_other_organizations_mentioned_item21,organizations_other_organizations_mentioned_item22,organizations_other_organizations_mentioned_item23,organizations_other_organizations_mentioned_item24,organizations_other_organizations_mentioned_item25,organizations_other_organizations_mentioned_item26,organizations_other_organizations_mentioned_item27,organizations_other_organizations_mentioned_item28,organizations_other_organizations_mentioned_item29,organizations_other_organizations_mentioned_item30,organizations_other_organizations_mentioned_item31,organizations_other_organizations_mentioned_item32,organizations_other_organizations_mentioned_item33,organizations_other_organizations_mentioned_item34,organizations_other_organizations_mentioned_item35,organizations_other_organizations_mentioned_item36,organizations_other_organizations_mentioned_item37,organizations_other_organizations_mentioned_item38,organizations_other_organizations_mentioned_item39,organizations_other_organizations_mentioned_item40,organizations_recipient_organization,persons_author_person,persons_other_persons_mentioned_item1,persons_other_persons_mentioned_item2,persons_other_persons_mentioned_item3,persons_other_persons_mentioned_item4,persons_other_persons_mentioned_item5,persons_other_persons_mentioned_item6,persons_other_persons_mentioned_item7,persons_other_persons_mentioned_item8,persons_other_persons_mentioned_item9,persons_other_persons_mentioned_item10,persons_other_persons_mentioned_item11,persons_other_persons_mentioned_item12,persons_other_persons_mentioned_item13,persons_other_persons_mentioned_item14,persons_other_persons_mentioned_item15,persons_other_persons_mentioned_item16,persons_other_persons_mentioned_item17,persons_other_persons_mentioned_item18,persons_other_persons_mentioned_item19,persons_other_persons_mentioned_item20,persons_other_persons_mentioned_item21,persons_other_persons_mentioned_item22,persons_other_persons_mentioned_item23,persons_other_persons_mentioned_item24,persons_other_persons_mentioned_item25,persons_other_persons_mentioned_item26,persons_other_persons_mentioned_item27,persons_other_persons_mentioned_item28,persons_other_persons_mentioned_item29,persons_other_persons_mentioned_item30,persons_other_persons_mentioned_item31,persons_other_persons_mentioned_item32,persons_other_persons_mentioned_item33,persons_other_persons_mentioned_item34,persons_other_persons_mentioned_item35,persons_other_persons_mentioned_item36,persons_other_persons_mentioned_item37,persons_other_persons_mentioned_item38,persons_other_persons_mentioned_item39,persons_other_persons_mentioned_item40,persons_recipient_person,persons_signatory_person,tags_document_tags_item1,tags_document_tags_item2,tags_document_tags_item3,tags_document_tags_item4,tags_document_tags_item5,tags_document_tags_item6,tags_document_tags_item7,tags_document_tags_item8,tags_document_tags_item9,tags_document_tags_item10,tags_document_tags_item11,tags_document_tags_item12
10347,28.11.1945,Note de l'Ambassade britannique concernant un accord commercial entre l'Italie et la Suisse.,,CH-BAR#E7110#1967/32#28889*,,,,,,,en,Italy,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK/Embassy in Rome,Italy/Government,Swiss Federal Council,"UK/Foreign, Commonwealth and Development Office",UK/Government,UK/Ministry of Finance,UNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(United Kingdom), George VI (1895–1952)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy (Economy),310,United States of America (USA) (Economy),Economic relations,,,,,,,,
10348,28.11.1945,Note de l'Ambassade des Etats-Unis à Rome concernant un accord commercial entre l'Italie et la Suisse.,,CH-BAR#E7110#1967/32#28889*,,,,,,,en,Italy,United States of America (USA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA/Botschaft in Rom,Italy/Government,Swiss Federal Council,"UK/Foreign, Commonwealth and Development Office",UK/Ministry of Finance,UNO,USA/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UK/Foreign, Commonwealth and Development Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy (Economy),310,Economic relations,United States of America (USA) (Economy),,,,,,,,
10349,17.9.1945,Note de l'Ambassade des Etats-Unis à Rome concernant un accord commercial entre l'Italie et la Suisse.,,CH-BAR#E7110#1967/32#28889*,,,,,,,en,Italy,United States of America (USA),Washington DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA/Botschaft in Rom,Italy/Government,Swiss Federal Council,"UK/Foreign, Commonwealth and Development Office",USA/Government,USA/State Department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UK/Foreign, Commonwealth and Development Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy (Economy),310,Economic relations,United States of America (USA) (Economy),,,,,,,,
10350,27.8.1954,Vom Bericht des EPD zur Konvertibilitätskonferenz in London wird zustimmend Kenntnis genommen.,Minutes of the Federal Council (PVCF),CH-BAR#E1004.1#1000/9#569*,,,,,,,de,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,Federal Department for Foreign Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber, Felix (1903–1982)",Financial relations,Economic relations,Organisation for Economic Co-operation and Development (OEEC–OECD),,,,,,,,,
10351,2.8.1954,"Verhandlungszweck war, Richtlinien der neuen wirtschaftlichen Zusammenarbeit im Sinn der Konvertibilität festzulegen. Darunter fällt der Abbau von Handelsschranken, die Krediterleichterungen, die Nicht-Diskriminierung und die Aufstellung einer Organisation, die sich mit diesen Fragen befasst.",Report (R),CH-BAR#E1004.1#1000/9#569*,,,,,,,de,Benelux,Canada,Italy,London,United Kingdom,United States of America (USA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,Belgium/Government,Europäische Zahlungsunion,Italy/Government,Luxemburg/Regierung,Netherlands/Government,OECD/Council,Organisation for Economic Co-operation and Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)",Monetary issues / National Bank,Economic relations,Organisation for Economic Co-operation and Development (OEEC–OECD),,,,,,,,,
10352,31.3.1949,Begleitschreiben mit Bitte um Veröffentlichung des beigelegten Berichts.,Letter (L),CH-BAR#E7110#1967/32#23434*,,,,,,,de,Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Embassy in Athens,Swiss Trade Expansion Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EPD/Rechtswesen, Finanz- und Verkehrsangelegenheiten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stucki, Carl Theodor (1889–1963)",Greece (General),Organisation for Economic Co-operation and Development (OEEC–OECD),,,,,,,,,,
10353,3.1948,"Eine Aufzeichnung, die dem schweizerischen Gesandten in Berlin von «einem typischen Vertreter des ehemaligen Berliner Grossbürgertums übergeben wurde». Darin äussert sich dieser über die Gefahr des russischen Bolschewismus für Deutschland, welcher durch die Ausbeutung und Demütigung durch die Alliierten genährt werde.",,CH-BAR#E2300#1000/716#131*,,,,,,,de,Berlin,Bulgaria,Czechoslovakia,Europe,Finland,France,German Realm,Germany,Italy,Oder (Fluss),Osten,Poland,Romania,Ruhr,Russia,Saar,United Kingdom,United States of America (USA),Versailles,,,,,,,,,,,,,,,,,,,,,,,France/Government,Germany/GDR/Socialist Unity Party of Germany,USA/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson, Thomas Woodrow (1856–1924)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,German Realm (General),Organisation for Economic Co-operation and Development (OEEC–OECD),Germany (USSR zone),,,,,,,,,
10354,6.7.1948,"Instrument d'adhésion de la Suisse au Statut de la Cour internationale de justice, signé au nom du Conseil fédéral.",,CH-BAR#E1004.1#1000/9#496*,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,Swiss Federal Council,UN/General Assembly,UN/International Court of Justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNO,,"Gygax, Friedrich (1902–1992)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lie, Trygve (1896–1968)","Celio, Enrico (1889–1980)",Accession to the International Justice Court (1945–1948),Questions concerning the Accession to International Organizations,,,,,,,,,,
10355,6.7.1948,La Confédération suisse déclare reconnaître la juridiction de la Cour internationale de justice.,,CH-BAR#E1004.1#1000/9#496*,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,Federal Assembly,UN/International Court of Justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Celio, Enrico (1889–1980)",Accession to the International Justice Court (1945–1948),UN (Specialized Agencies),Questions concerning the Accession to International Organizations,,,,,,,,,
10357,26.8.1954,Conclu: 26.8.1954; En vigueur: 1.4.1955; Message du CF: 13.12.1954; Publication FF/BBL: 1954 II 1271/1259.,Treaty (Acc),CH-BAR#null, CH-BAR#null, CH-BAR#null,,,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Africa (Economy),South Africa (General),Transit and transport,,,,,,,,,
10358,2.9.1949,Anfrage über die noch in der Schweiz sich aufhaltenden russischen Internierten.,Minutes of the Federal Council (PVCF),CH-BAR#E1004.1#1000/9#510*,,,,,,,de,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,Federal Chancellery,Federal Department of Justice and Police,National Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schmid, Werner (1898–1981)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oser, Charles (1902–1994)",Russia (Others),Policy of asylum,Parliament,,,,,,,,,
10360,15.9.1955,Conclu: 15.9./7.11.1955; En vigueur: 2.3.1956; Remplacé par Convention du 3.7.1967,Treaty (Acc),CH-BAR#null, CH-BAR#null, CH-BAR#null,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Africa (Economy),Transit and transport,Financial relations,South Africa (General),Economic relations,,,,,,,
10361,27.1.1951,Conclu: 27.1.1951 (paraphiert: 27.9.1950); En vigueur: 1.9.1950; aussi valable pour le Liechtenstein.,Treaty (Acc),CH-BAR#null, CH-BAR#null, CH-BAR#null,,,,,de,Germany,Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Economic relations,Trade relations,,,,,,,,
10362,1.10.1954,"Kenntnisnahme des Berichts, Mitberichts und der Vernehmlassung im Sinne von Verhandlungsinstruktionen für die letzte Phase der Verhandlungen mit Bulgarien.",Minutes of the Federal Council (PVCF),CH-BAR#E1004.1#1000/9#571*,,,,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,Federal Department for Foreign Affairs,"Federal Department of Economic Affairs, Education and Research",Federal Department of Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber, Felix (1903–1982)",Bulgaria (Economy),Bulgaria (Politics),Bulgaria (General),,,,,,,,,
10363,3.9.1954,"Le Département politique demande que la Légation de Suisse au Caire soit transformée en ambassade, comme cela a été désiré par le gouvernement egyptien, vu l’évolution de la diplomatie qui tend à faire disparaître peu à peu les Légations pour les remplacer par les ambassades.",Proposal (P),CH-BAR#E1004.1#1000/9#570*,,,,,,,fr,Cairo,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,Egypt/Embassy in Bern,Egypt/Government,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boissier, André (1904–1956)","Fetouh, Aboul",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egypt (Politics),Swiss citizens from abroad,Egypt (General),,,,,,,,,
10364,17.9.1954,Aufgrund des Abkommens zwischen Iran und einem internationalen Ölkonsortium ist der Obmann eines Schiedsgerichts oder ein Einzelrichter zu ernennen.,Minutes of the Federal Council (PVCF),CH-BAR#E1004.1#1000/9#570*,,,,,,,de,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,Federal Department for Foreign Affairs,Federal Supreme Court of Switzerland,Iran/Ministry of Foreign Affairs,Swiss Embassy in Tehran,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oser, Charles (1902–1994)",Good offices,Iran (General),Crude oil and natural gas,Iran (Economy),,,,,,,,
10365,15.9.1954,"Das Bundesgericht ersucht den Bundesrat um Erlaubnis, aufgrund des Abkommens zwischen Iran und einem internationalen Ölkonsortium den Obmann eines Schiedsgerichts oder einen Einzelrichter zu ernennen.",Proposal (P),CH-BAR#E1004.1#1000/9#570*,,,,,,,de,Brazil,Denmark,Iran,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,Federal Department for Foreign Affairs,Federal Supreme Court of Switzerland,Iran/Government,Iran/Ministry of Foreign Affairs,Iran/Parliament,Swiss Embassy in Tehran,UK/Embassy in Bern,UN/International Court of Justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good offices,Iran (General),Crude oil and natural gas,Iran (Economy),,,,,,,,
10366,17.9.1954,Der Entwurf zu einem Bundesbeschluss über die Teilnahme liechtensteinischer Bürger an den höheren Fachprüfungen wird genehmigt.,Minutes of the Federal Council (PVCF),CH-BAR#E1004.1#1000/9#570*,,,,,,,de,Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,Federal Department for Foreign Affairs,"Federal Department of Economic Affairs, Education and Research",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oser, Charles (1902–1994)",Liechtenstein (Others),Der Zollanschlussvertrag als Grundstein für eine vielfältige Zusammenarbeit (CH-FL),,,,,,,,,,
10367,21.9.1954,Zusammenfassung der bisherigen (mageren) Verhandlungsergebnisse und Vorschläge fürs weitere Vorgehen.,Report (R),CH-BAR#E1004.1#1000/9#571*,,,,,,,de,Bulgaria,Greece,Hungary,Poland,Romania,Rusciuk,Sofia,United Kingdom,United States of America (USA),Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,Bulgaria/Government,Bulgaria/Ministry of Foreign Trade,Bulgaria/National Bank,Schweizerische Verrechnungsstelle,Swiss Bankers Association,Swiss Insurance Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,,"Troendle, Max (1905–2004)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)",Bulgaria (Economy),Bulgaria (Politics),Bulgaria (General),,,,,,,,,
10368,10.9.1954,Berufsausbildung von liechtensteinischer Bürger in der Schweiz.,Proposal (P),CH-BAR#E1001#1000/6#646*,,,,,,,de,Liechtenstein,St. Gallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Department of Economic Affairs, Education and Research","FDEA/Federal Office for Industry, Trade and Labour",FDJP/Federal Office of Justice,Federal Department for Foreign Affairs,Liechtenstein/Government,St.Gallen/Erziehungsdepartement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liechtenstein (Economy),Der Zollanschlussvertrag als Grundstein für eine vielfältige Zusammenarbeit (CH-FL),Grenzüberschreitendes Wirtschaftswachstum (CH-FL),,,,,,,,,
10369,27.9.1954,Man erklärt sich einverstanden mit dem Vorschlag des EPD die Exporte in Oststaaten auf den «courant normal» der Jahre 1949/50 festzusetzen.,Minutes of the Federal Council (PVCF),CH-BAR#E1004.1#1000/9#570*,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,Federal Department for Foreign Affairs,"Federal Department of Economic Affairs, Education and Research",Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber, Felix (1903–1982)",East-West-Trade (1945–1990),United States of America (USA) (Economy),France (Economy),United Kingdom (Economy),,,,,,,,
10370,25.9.1954,"Man erklärt sich einverstanden mit dem Vorschlag des EPD die Exporte in Oststaaten auf den «courant normal» der Jahre 1949/50 festzusetzen. Um allfällige alliierte Bedenken zu zerstreuen und einer Reaktion vorzubeugen, soll eine periodische Orientierung der amerikanischen Behörden erfolgen.",Enclosed report (Rj),CH-BAR#E1004.1#1000/9#570*,,,,,,,de,China,Eastern Bloc states,France,Indochina,Korea,United Kingdom,United States of America (USA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Department of Economic Affairs, Education and Research",Coordinating Committee for Multilateral Export Controls,FDEA/Federal Office of Foreign Economic Affairs,Federal Department for Foreign Affairs,"Federal Department of Economic Affairs, Education and Research",Swiss Embassy in Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lamb, Lionel Henry (1900–)","Luc, Robert (1911–)","Willis, Frances Elisabeth (1899–1983)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rubattel, Rodolphe (1896–1961)",East-West-Trade (1945–1990),United Kingdom (Economy),France (Economy),United States of America (USA) (Economy),,,,,,,,
10371,26.10.1954,"Annexe à un accord entre le gouvernement iranien et un consortium international concernant le pétrole iranien. Prévoit la désignation des experts par H. Pallmann, ainsi que l’obligation d’informer de celle le ministère iranien des affaires étrangères et l’ambassade de Grande-Bretagne à Berne.",Minutes of the Federal Council (PVCF),CH-BAR#E1004.1#1000/9#570*,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,Council of the Swiss Federal Institutes of Technology,Federal Department for Foreign Affairs,Federal Department of Home Affairs,Iran/Government,Swiss Embassy in Tehran,Swiss Trust Company,UK/Embassy in Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pallmann, Hans (1903–1965)","Python, Louis (1892–1992)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber, Felix (1903–1982)",Iran (Economy),Iran (General),Crude oil and natural gas,,,,,,,,,
10372,24.9.1954,Das EFZD ist nicht gegen Gewährung eines Bundeskredits (Bericht EPD/EVD (,Enclosed report (Rj),CH-BAR#E1004.1#1000/9#571*,,,,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department of Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Streuli, Hans (1892–1970)",Bulgaria (Economy),Bulgaria (General),Monetary issues / National Bank,,,,,,,,,
10373,14.10.1954,"Dans l'accord entre le gouvernement iranien et un consortium international concernant le pétrole iranien, il est prévu que le directeur de l'ETH désigne un expert dans le cas où les parties ne parviendraient pas à se mettre d'accord. Le ministère iranien des affaires étrangères et l’Ambassade britannique à Berne seront informée par le DPF de l'accord de la Suisse.",Proposal (P),CH-BAR#E1004.1#1000/9#570*,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,Council of the Swiss Federal Institutes of Technology,Federal Department for Foreign Affairs,Federal Supreme Court of Switzerland,Iran/Government,Iran/Ministry of Foreign Affairs,Swiss Embassy in Tehran,Swiss Federal Council,Swiss Trust Company,UK/Embassy in Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,,"Pallmann, Hans (1903–1965)","Python, Louis (1892–1992)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iran (Economy),Iran (General),Crude oil and natural gas,,,,,,,,,
10374,27.9.1954,"EVD stimmt Mitbericht EFZD zu, möchte jedoch die Bewegungsfreiheit der Verhandlungsdelegation in Bezug auf die Gewährung einer freien Devisenquote nicht einschränken.",Enclosed report (Rj),CH-BAR#E1004.1#1000/9#571*,,,,,,,de,Bulgaria,Eastern Bloc states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Department of Economic Affairs, Education and Research",Federal Department of Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rubattel, Rodolphe (1896–1961)",Bulgaria (Economy),Bulgaria (General),Monetary issues / National Bank,,,,,,,,,
10375,4.10.1954,Instructions concernant la demande du Professeur Carl Ludwig de pouvoir consulter les documents des anciennes archives du Reich et concernant la Suisse.,,CH-BAR#E2001E#1970/217#4402*,,,,,,,fr,France,German Realm,United States of America (USA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,Swiss Federal Council,"UK/Foreign, Commonwealth and Development Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Embassy in London,"Zehnder, Alfred (1900–1983)","Kern, Léon (1894–1971)","Ludwig, Carl (1888–1967)","Petitpierre, Max (1899–1994)","Torrenté, Henry de (1893–1962)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bernath, Erwin (1911–1990)","Zehnder, Alfred (1900–1983)",Science,,,,,,,,,,,
10376,1.4.1954,"Notice du Chef de la Division de Police du DJP, H. Rothmund",Communication (Ction),CH-BAR#E2800#1967/59#782*,,,,,,,de,Austria,Berlin,Elsass,Évian,Geneva,German Realm,Konstanz,London,Lörrach,Munich,Nuremberg,South America,Ticino (Canton),United States of America (USA),,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department of Justice and Police,Der Schweizerische Beobachter,"FDJP/Federal Office of Immigration, Integration and Emigration",FDJP/Federal Office of Police,Germany/Gestapo,Germany/Government,Germany/Ministry of Home Affairs,Germany/National Socialist German Workers' Party,Intergovernmental Committee on Refugees,National Council,Nürnberger Gesetze (1935),Schweizerische Gesandtschaft in Berlin,Swiss Federal Council,Swiss Federation of Jewish Communities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baumann, Johannes (1874–1953)","Emerson, Sir Herbert (1881–1962)","Guggenheim, Silvain S. (1881–1948)","Hitler, Adolf (1889–1945)","Holzapfel, Friedrich (1900–1969)","Mayer, Saly (1882–1950)","Motta, Giuseppe (1871–1940)","Müller, Alfred (1886–1975)","Roosevelt, Franklin Delano (1882–1945)","Trümpy, Hans (1891–1974)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rothmund, Heinrich (1888–1961)",Policy of asylum,German Realm (General),Attitudes in relation to persecutions,,,,,,,,,
